index#1:,index#2:,index#3:,index#4:,index#5:,index#6:,index#7:,index#8:,index#9:,index#10:,index#11:,index#12:,index#13:,index#14:,index#15:,index#16:,index#17:,index#18:,index#19:,index#20:,index#21:,index#22:,index#23:,index#24:,index#25:,index#26:,index#27:,index#28:,index#29:,index#30:,index#31:,index#32:,index#33:,index#34:,index#35:,index#36:,index#37:,index#38:,index#39:,index#40:,index#41:,index#42:,index#43:,index#44:,index#45:,index#46:,index#47:,index#48:,index#49:,index#50:,index#51:,index#52:,index#53:,index#54:,index#55:,index#56:,index#57:,index#58:,index#59:,index#60:,index#61:,index#62:,index#63:,index#64:
28.636,29.12,28.16,29.411,27.514,27.313,26.401,26.833,24.187,23.707,22.825,21.095,21.954,20.591,19.723,17.493,16.643,16.125,15.652,14.318,13,12.649,11.705,11.402,10.198,10.05,9.055,8.246,8.944,8.944,8.944,8.602,10.817,10.817,9.22,11.402,10,10.63,10.817,11.662,10.296,12.083,11.18,12.083,12.083,11.705,12.649,12.369,12.166,13.153,13.038,13.153,0,0,0,0,0,0,0,0,0,0,0,0
31.064,31.016,31,32.016,30.067,30.15,29.155,27.295,26.476,26.476,25.71,23.537,23.77,22.804,21.587,19.647,18.682,18.439,17.263,16.125,15.133,14.142,14.036,14,13,12.042,11.402,10.44,11.18,11.662,10.817,11.402,10.63,11.314,10.63,9.899,11.402,11.402,11.402,11.662,12.53,11.662,12.083,11.705,13,11.705,12.369,12.369,12.369,12.166,12.042,12.166,0,0,0,0,0,0,0,0,0,0,0,0
26.833,25.942,26.42,25.554,26.077,25.807,25,24.207,23.431,23.431,22.672,21.26,20.518,19.849,18.439,17.804,17.029,16.401,15,15,13.601,13.038,12.53,11.18,10.77,9.849,10.198,10.05,9,10.05,8.246,9.055,9.22,9.22,8.544,8.944,9.434,8.062,7.616,7.211,8.485,8.485,8.485,9.899,8.944,8.602,8.602,8.062,8.944,8.246,8.544,8.062,0,0,0,0,0,0,0,0,0,0,0,0
30.265,31.401,30.594,31.78,29.833,30.364,28.792,28.792,27.857,26.571,26,25.08,23.77,22.847,22.847,21.541,20.616,19.313,18.028,17.088,15.811,14.56,14.56,13.153,13.153,12.042,11.045,10.198,10.44,9.487,9.849,10.296,10.296,10,10,9.899,10.63,10,10,10,9.434,8.944,8.944,9.849,9.487,8.544,8.246,8.062,9,9.055,8.062,8.062,0,0,0,0,0,0,0,0,0,0,0,0
31.78,31.385,31.016,30.676,30.083,30.083,28.636,28.443,27.459,26.306,26.306,24.187,23.195,22.204,21.213,21.213,19.235,18.248,17.263,16.279,15.524,14.56,13.601,12.083,12.083,11.662,10.63,9.899,10,9.434,9.849,9.849,9.849,10.44,10.198,10.198,10.05,10.05,10,11,11.045,10.198,10.198,10.44,10.44,10.44,10.77,10.296,10.296,10.817,10.817,10.63,0,0,0,0,0,0,0,0,0,0,0,0
29.411,31.064,29.155,29.53,28.302,28.231,26.401,27.514,26,25,22.804,21.84,20.881,19.416,19.925,18.028,17.464,16.155,16.155,15.232,14.765,13.892,13.416,12.806,12.806,12.728,12.806,12.207,12.53,13.416,13.416,13.928,13.601,14.56,14.56,14.318,15.524,15.133,15.133,16.125,16.031,16.031,16.031,17,16,16.031,17.029,17.117,17.117,17.117,17.117,17.117,0,0,0,0,0,0,0,0,0,0,0,0
26.401,27.203,25.239,25.554,25.06,25.495,24.166,24.352,23.409,22.472,21.19,20.881,19.925,18.974,17.72,17.72,16.763,15.232,13.928,13.928,12.649,11.662,11.662,12.207,10.63,11.402,9.899,10.817,10,10.817,11.18,10.77,10.44,9.487,11.402,9.487,10.198,11.18,11.045,11.045,11,11,11.045,11.18,11.045,10.198,11.18,11.402,11.705,10.77,11.705,10.77,0,0,0,0,0,0,0,0,0,0,0,0
29.411,30.232,29.682,30.529,29.53,27.731,27.731,27.313,26,25.08,24.698,23.409,22.472,21.541,20.248,19.313,18.385,17.088,16.155,15.232,14.318,13.892,12.53,12.207,11.402,10.63,9.22,8.602,8.062,8.544,8.246,8.062,8.062,8,8,9.055,8.246,8.246,8.246,7.616,8.062,8.062,7.211,7.071,7.81,7.071,7.211,7.211,7.616,7.616,8.544,8.246,0,0,0,0,0,0,0,0,0,0,0,0
28.862,28.636,28.443,29.155,27.074,27.074,27.019,26,25.02,24.021,24.083,22.091,21.095,20.1,19.105,18.028,18.028,17.029,16,15,15,14.036,13.038,12.166,12.166,11.402,10.44,10.296,10.296,10.296,9.434,9.22,10.63,10,11.402,11.314,10.63,10.817,10.296,10.296,10.296,9.849,9.487,9.487,9.487,9.22,10.05,9.055,9,10.05,10.05,9.055,0,0,0,0,0,0,0,0,0,0,0,0
25.06,26.401,24.166,25.632,24.352,24.739,23.77,23.537,22.361,21.378,22.361,21.213,20.224,19.235,18.111,17.117,17.117,16.125,16.279,15.297,14.318,13.342,13.601,13,13,12.083,12.53,11.662,12.207,10,12.042,10.63,11.402,10.63,10,12.207,11.402,12.207,12.207,10.63,10.817,11.662,11.18,10.296,10.296,9.487,9.487,9.22,9.487,9.22,9.22,9.055,0,0,0,0,0,0,0,0,0,0,0,0
28.284,28.32,26.907,27.803,26.401,26.627,25.239,25.239,24.187,22.825,22.825,21.471,21.471,19.723,19.235,18.358,17.493,16.125,15.264,15,15,14.213,12.806,12.728,11.314,11.402,10.817,10.296,9.849,9.849,10.44,10.44,10.198,10.198,10.05,10,10,9.055,9.055,9.22,9.22,9.487,8.544,8.544,8.944,8.944,8.602,8.602,7.81,8.485,8.485,8.485,0,0,0,0,0,0,0,0,0,0,0,0
27.313,27.857,27.514,27.203,25.962,26.683,25.318,24.331,23.195,22.091,21.095,20.025,19.026,18.028,17.029,16.125,15.133,14.142,13.153,12.369,11.402,10.77,10.77,9.849,9.434,9.22,8.485,8.602,8.602,8.944,9.849,9.487,10.44,10.198,10.198,11.18,10.05,11.045,12.042,11,11,11.045,12.042,12.166,12.369,12.369,12.649,11.705,13,12.083,13,13.416,0,0,0,0,0,0,0,0,0,0,0,0
32.062,31.016,33,31.064,31.145,29.275,28.443,27.659,26.683,26.683,25,24.042,22.804,21.84,19.925,19.647,17.72,17.464,16.279,15.133,15.033,14.036,14,13.038,12.166,12.369,12.649,12.083,11.662,13.038,12.806,12.806,13.454,13.454,13.454,13.454,14.213,14.213,13.601,14.422,15.264,13.892,14.765,14.318,14.318,14.318,15.232,14.56,15.524,15.524,15.524,15.524,0,0,0,0,0,0,0,0,0,0,0,0
31.257,30.017,26.077,26.077,26.019,26.077,26.683,29.12,23.537,23.537,18.974,21.84,20.616,18.682,19.416,17.464,16.492,16.279,15.033,15.033,14.036,14.036,13.038,13.038,12.166,12.369,13,12.083,12.53,13.038,12.207,13.601,13.454,13.454,13.454,13.454,13.454,13.454,13.601,13.601,13.601,13.892,13.038,13.892,13.416,13.416,13,13,13.601,13.601,13.601,13.342,0,0,0,0,0,0,0,0,0,0,0,0
27.313,26.833,28.178,26.42,26.926,25.807,24.413,25,24.207,23.431,22.672,21.26,20.518,19.849,19.105,18.439,17.029,16.401,15,15,15,13.892,12.53,12.53,11.18,10.77,11.402,11.045,10.05,11.045,10,11.045,11.045,10.198,12.166,11.402,10.44,10.44,10.44,9.849,10.77,10.296,10.296,9.434,9.434,10,10,9.22,9.899,9.22,9.899,9.22,0,0,0,0,0,0,0,0,0,0,0,0
31.765,32.202,30.871,31.016,30.676,29.411,28.862,28.862,27.659,26.476,26.476,25.318,24.331,22.361,22.204,21.378,19.416,18.439,18.439,16.492,16.492,15.811,14.866,14.318,13.416,13.892,12.207,12.806,13.454,12.042,12.806,12.806,12.806,12.207,13.892,13.892,13,13,13,12.649,11.402,12.369,11.18,12.166,11.18,11.18,11.045,11,11,11.045,11.045,10.05,0,0,0,0,0,0,0,0,0,0,0,0
27.659,29.614,29.428,29.428,30.414,28.16,27.074,26.077,26,25,24.021,23.022,22.023,22.023,20.025,20.025,18.028,18,17,17.029,15.033,15.133,14.142,13.342,13.342,12.649,12.083,12.083,11.662,11.402,11.402,12.042,11.314,10.63,11.402,11.402,11.402,10.817,10.296,10.296,10.296,9.849,9.849,9.487,9.487,9.22,9.22,9.055,9.055,9,9,9.055,0,0,0,0,0,0,0,0,0,0,0,0
29.833,29.069,29.411,30.232,26.42,26.926,27.295,26.401,25.495,25.08,25.08,24.166,22.847,21.932,20.616,19.698,18.788,16.553,16.553,15.652,15.652,13.892,14.422,13.601,12.806,12.042,10.63,10.817,10.817,10.296,10.296,9.849,9.849,10.44,10.44,10.198,10.198,10.05,10.05,9,9,9.055,8.062,8.246,7.28,7.28,7.28,6.708,6.708,6.403,7.071,7.071,0,0,0,0,0,0,0,0,0,0,0,0
28.018,27.203,27.803,27.019,26.907,25.456,24.759,24.083,22.672,22.672,21.401,20,19.209,17.804,16.401,15.62,14.866,14.142,12.728,12.042,11.402,10,10,8.944,8.544,8.246,8.062,8.062,7.071,7.28,7.28,7.616,8.062,8.062,8.602,8.602,9.22,8.485,8.602,8.602,9.434,9.434,9.849,9.487,9.487,9.487,10.198,10.198,10.05,11,11.045,11,0,0,0,0,0,0,0,0,0,0,0,0
29,29.732,27.659,28.601,26.627,28.302,26.42,25.06,23.707,21.471,22.361,21.024,19.235,17,16.553,15.652,14.318,13.038,12.207,10.63,9.899,9.899,7.81,8.944,7.616,8.246,8.062,7.071,8.246,8.544,8.944,9.849,9.849,10.296,11.18,12.806,10.63,10.63,9.22,11.314,11.402,11.662,10.817,12.53,13.038,12.083,13.416,13,13,13.601,14.318,14.318,0,0,0,0,0,0,0,0,0,0,0,0
23.707,25.495,25.08,25.632,23.77,24.739,23.77,22.361,21.378,20.224,19.235,18.111,17.117,16.279,15.133,14.318,13.153,11.402,10.44,10.77,8.944,8.944,8.602,7.81,7.81,7.211,6.708,7.28,8.246,8.062,9,9,9.055,9.055,9.055,10.198,10.44,9.487,9.487,9.487,9.849,9.849,9.434,10.296,9.434,10,10.296,9.22,9.899,10.63,9.899,10.63,0,0,0,0,0,0,0,0,0,0,0,0
23.537,23.345,23.195,23.195,24.083,23,22,21.024,21.024,20.025,20.1,18.111,18.028,17.117,16.125,15.133,13.038,13.038,12,12,11.045,10.05,10.198,9.487,8.544,8.544,8.062,7.81,7.071,7.81,7.211,8.062,8.062,7.616,7.616,8.544,8.246,8.246,8.062,8.062,8,8,7.071,8.062,8.062,7.28,8.246,7.616,7.616,8.062,8.062,7.81,0,0,0,0,0,0,0,0,0,0,0,0
20.809,21.095,19.723,20.125,19.698,19.698,19.313,18.974,18.028,16.763,16.763,15.524,14.56,14.56,13.601,12.649,11.402,10.77,10.77,9.849,8.944,8.944,8.062,7.81,7.071,6.403,6.708,6.708,6.325,7.071,7.071,7.071,7,7,7,7.071,7.28,7.28,7.28,7.616,7.616,6.708,6.708,7.211,7.81,7.071,7.071,7.81,7.211,7.211,8.062,8.062,0,0,0,0,0,0,0,0,0,0,0,0
19.723,21.541,25.71,20.591,24.187,19.925,20.396,20.616,19.647,18.974,17.72,16.492,15.524,14.318,14.318,11.402,11.402,10.44,9.487,8.544,7.616,6.708,5.831,5,4.243,3.606,3.162,3,4.123,3.606,4.472,5,5.657,5.657,5,6.403,6.708,6.708,6.708,6.708,6.708,7.28,7.28,7.071,8.062,8.062,8.062,8,8,8.062,8.062,8.062,0,0,0,0,0,0,0,0,0,0,0,0
21.633,21.095,20.591,21.471,20.591,20.125,20.616,18.385,18.028,16.553,16.155,16.155,13.928,13,12.083,11.705,9.849,8.944,8.062,7.211,6.403,5.831,5.657,4.243,3.606,3.162,3.162,3.162,3.606,3.606,3.606,4.472,5,5.385,5.385,5.099,6.083,6.083,6,6,6.083,7.071,7.071,7.28,7.28,7.616,7.28,6.708,6.708,7.211,7.81,7.81,0,0,0,0,0,0,0,0,0,0,0,0
24,24.021,24.021,25.08,23.087,23.345,22.361,21.587,20.616,19.416,18.439,17.464,17.464,15.524,14.56,13.342,12.369,10.198,10.198,9.055,8.062,7,5,5.099,4.472,3.606,3.606,3.162,3,4.123,4.123,4.472,5.831,5.831,5.831,5.657,6.403,7.071,6.403,6.403,7.211,6.708,7.616,7.616,7.616,7.28,7.28,7.071,7.071,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
25.08,25.632,25.08,25.632,25.298,24.042,23.77,23.77,22.561,21.84,20.881,19.416,19.647,18.439,17.72,16.763,14.56,13.928,13.601,12.649,11.705,11.18,9.849,9.434,8.602,7.81,6.403,6.403,5,4.472,5.385,4.123,4.123,4,4.123,4.123,3.162,3.606,3.606,2.828,3.606,3.606,2.828,3.162,3.162,3,3,3,3.162,3.162,3.606,3.606,0,0,0,0,0,0,0,0,0,0,0,0
30.414,29.155,31.145,31.145,31.016,30,29,29.017,27.019,27.074,26.077,25.08,24.083,24.083,22.091,21.024,19.105,19,18,18.028,17.029,15.033,15.133,14.318,13.601,12.649,12.083,11.662,10.817,11.402,10.63,10.63,10.817,10,10.296,10.296,10.296,10.296,9.849,9.487,10.44,9.487,9.22,9.22,9.22,9.22,8.062,8.062,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0
29.069,30.61,29.206,30,28.844,29.155,27.785,27.295,25.942,25.06,25.06,23.707,22.825,21.471,20.591,19.235,18.358,17,16.643,15.264,14.422,13.601,12.207,12.042,10.63,10.63,9.22,8.062,8.062,6.708,6.325,6.083,6.083,6.083,5.099,6.083,5.099,5.385,5.831,5.657,5.657,5.657,5,5.657,5,4.472,5.831,5.385,5.385,5.099,6.083,5,0,0,0,0,0,0,0,0,0,0,0,0
26,26.401,26,26.401,24.597,26.42,25.06,24.187,23.324,21.954,21.633,20.809,19.416,18.868,17.493,16.643,16.643,13.892,14.765,13.416,12.083,11.18,10.77,10.77,9.487,9.22,7.071,6,6.083,5.099,6.325,5.385,5,5,3.606,3.606,5,5,4.472,5.385,5.099,5.099,6,5,5,5,5.099,5.099,5.099,5.385,5.385,5.385,0,0,0,0,0,0,0,0,0,0,0,0
24.515,25.962,24.515,25.318,24.187,24.187,23.087,23.022,22.023,20,20,20,18,17,16,16,14,14.036,13.038,12.042,12.166,11.402,9.487,9.487,8.544,8.944,7.81,7.071,7.071,7.81,7.211,8.062,7.616,7.616,7.28,8.246,7.071,7.071,7.071,8,8,8,8,8.062,7.071,7.28,7.28,7.28,7.28,7.28,7.616,6.708,0,0,0,0,0,0,0,0,0,0,0,0
26.683,26.683,26.249,27.203,26.926,26,25.08,24.597,23.707,22.361,21.954,21.471,19.723,19.723,17.889,16.553,16.553,15.232,14.318,13.928,12.649,11.402,11.402,10.198,10.198,10.05,9.055,8.062,8.246,7.616,7.616,7.616,7.211,6.403,8.485,8.485,7.071,7.211,7.211,7.211,8.062,6.708,6.708,6.708,6.325,6.325,6.325,6.083,6.083,6,7.071,6,0,0,0,0,0,0,0,0,0,0,0,0
23.77,23.77,26.926,24.042,23.77,22.847,21.024,21.024,20.125,19.698,19.235,18.358,17,16.125,15.652,14.318,13.416,13,12.649,10.77,10.44,10.198,9.22,9.055,8.062,8,7.071,6.325,6.708,6.708,7.211,7.211,7.071,7.071,6.403,7.211,7.211,6.708,6.708,6.708,6.708,7.28,6.083,6.325,7.071,6.083,6.083,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
24.331,25.495,23.537,24.739,22.804,24.042,22.472,22.136,21.541,19.313,20.248,19.313,18.028,17.088,16.155,14.866,14.866,12.649,12.369,11.402,10.198,10.198,9.055,9,8,8.062,7.28,5.831,5.831,6.403,6.403,6.403,6.403,6.708,5.831,6.325,7.28,7.28,7.071,7.071,6.083,7.071,6,6,6,6.083,6.083,6.083,5.099,5.385,5.099,5.385,0,0,0,0,0,0,0,0,0,0,0,0
26,26.571,26.249,25.962,25.962,25.71,23.537,23.345,22.361,22.361,21.213,20.224,19.235,18.111,17.117,17.263,15.133,14.318,13.342,13.342,12.369,11.705,10.77,8.944,8.944,8.602,7.071,7.81,7.211,7.616,7.28,7.28,8.062,8.062,8,8.062,8.062,8.062,8.246,8.246,8.062,8.246,8.246,8.544,7.616,7.616,7.616,8.062,7.616,7.211,6.708,6.403,0,0,0,0,0,0,0,0,0,0,0,0
28.178,27.295,26.42,27.203,25.807,26.401,25.612,24.839,24.083,22.672,21.932,20.518,19.105,18.439,17.692,15.62,15.62,13.601,13.601,12.207,10.817,10.296,9.849,9.22,8.246,8.062,7,7.071,6.325,6.708,6.708,7.211,7.211,7.071,7.071,7.81,7.211,7.211,8.062,8.062,7.616,7.28,7.28,7.28,7.071,8.062,7.071,7,7.071,7.071,7.071,7.071,0,0,0,0,0,0,0,0,0,0,0,0
23.324,23.707,23.707,24.597,23.259,23.77,22.472,22.136,21.19,19.925,19.647,18.682,17.72,16.763,15.811,14.56,13.601,12.649,12.083,11.18,10.296,10.296,9.434,8.602,7.81,7.071,7.211,6.708,6.708,5.385,6.083,6.083,6,6,6,6.083,6.083,6.083,6.325,5.385,5.385,5.831,5,5,5,4.243,5,4.243,5,4.472,4.472,4.472,0,0,0,0,0,0,0,0,0,0,0,0
26.683,29.12,28.862,28.636,30.083,30.463,22.847,24.352,23.324,26,22.472,23.707,21.954,20.125,18.868,18.358,17,15.652,15.232,13.416,12.649,11.705,11.402,11.18,10.198,10.05,9,8.062,8.246,8.544,8.944,8.062,8.062,8.602,7.81,7.81,8.485,7.81,8.602,8.602,7.81,8.062,8.062,8.062,7.616,6.708,7.28,6.325,6.325,6.083,7.071,6.083,0,0,0,0,0,0,0,0,0,0,0,0
30.017,30.887,30.414,29.967,29.547,30.083,28.46,28.46,28.16,25.962,25.71,24.739,23.537,22.561,20.616,20.396,18.682,17.464,16.763,16.155,14.866,14.318,14.318,13.038,13.038,12.207,11.314,11.314,11.402,10.817,10.817,11.18,11.18,10.77,11.705,11.402,10.77,12.369,11.402,11.18,10.05,11.18,11.18,11.045,9.055,9,10,9,8,8,8,8.062,0,0,0,0,0,0,0,0,0,0,0,0
25.495,25.06,24.597,24.698,23.854,23.854,23.601,22.804,22.023,21.401,20.616,19.209,19.209,17.804,17.029,16.401,15,14.213,14.422,13.038,12.53,12.083,12.083,10.77,11.402,11.402,10.05,10,10,10.05,10.05,11.045,10.198,10.198,10.44,9.487,9.849,9.849,9.849,10.296,8.944,9.434,8.062,9.434,8.602,7.81,7.81,7.81,7.81,7.81,7.071,6.403,0,0,0,0,0,0,0,0,0,0,0,0
24.759,24.839,24.839,24.207,24.207,24.413,23.854,23.324,21.954,21.954,21.954,20.591,19.723,19.235,18.358,18.358,17,16.643,15.264,15,14.422,13.601,12.806,12.728,12.728,12.042,11.402,10.817,10.296,10.296,9.849,10.77,10.44,10.44,9.22,10.198,10.05,9.055,9.055,9,9,9,9,8.062,8.062,8.062,8.062,7.071,7.28,7.28,7.28,6.325,0,0,0,0,0,0,0,0,0,0,0,0
26.077,25.807,25,25.612,24.839,25.495,24.042,24.042,23.345,21.932,22.672,21.26,20.616,19.849,19.209,18.439,17.029,16.279,15.556,15.556,14.142,13.454,13.454,12.207,12.207,12.53,11.18,11.705,10.44,10.198,10.198,11.18,11.045,11.045,11,11,11.045,11.045,10.05,11.045,10.198,10.198,10.198,10.44,9.487,9.487,9.487,8.944,9.487,8.944,8.944,8.944,0,0,0,0,0,0,0,0,0,0,0,0
24.839,25.495,25.456,24.759,25.495,24.207,24.207,22.804,23.601,22.204,21.633,21.095,20.248,18.868,18.868,18.028,16.643,15.811,15,15,14.213,13.454,13.454,12.728,12.728,12.806,11.662,11.18,11.18,10.77,10.77,11.402,11.402,11.18,11.18,11.18,10.05,11.045,11.045,11,11,11,10,10,10.05,10.05,9.055,9.055,9.22,9.22,9.22,9.22,0,0,0,0,0,0,0,0,0,0,0,0
22.472,27.731,25.554,28.601,22.825,25.807,25.239,27.019,24.839,21.401,22.627,22.672,22.023,21.26,19.209,19.209,17.804,15.811,16.643,15.264,15.264,14.318,13.416,13,12.649,12.369,11.045,11.045,11,10.05,11.18,10.198,10.198,10.77,9.849,9.849,10.296,10.296,9.434,10,9.434,10,9.22,9.22,8.485,8.485,8.485,7.81,8.602,8.062,8.062,8.062,0,0,0,0,0,0,0,0,0,0,0,0
27.459,28.018,28.018,27.803,28.425,26.907,26.173,26.87,25.456,25.456,24.759,24.083,22.672,21.932,20.518,20.518,18.439,17.692,16.971,16.279,15.62,15,13.601,13.038,12.53,12.53,11.705,11.402,11.18,11.045,10.05,11,10.05,11.045,10.198,10.44,10.198,10.44,10.77,9.849,9.849,9.849,10.296,9.849,9.434,9.434,10,8.602,9.22,8.485,8.485,8.485,0,0,0,0,0,0,0,0,0,0,0,0
28.302,29.411,27.803,29.833,27.659,28.32,27.586,27.586,26.907,25.456,25.495,24.083,23.345,22.672,22.023,19.849,19.849,17.692,17.692,16.971,15.556,15.62,13.454,13.601,13.038,12.53,11.18,10.77,11.402,9.22,10.05,10,10,10,9.055,9.055,9.22,9.22,9.487,9.487,8.544,9.849,8.944,8.944,8.944,8.062,7.81,7.81,7.81,7.071,7.071,7.071,0,0,0,0,0,0,0,0,0,0,0,0
28.425,30,29.206,29.411,28.844,29.155,28.653,28.178,26.833,25.942,26.401,25.08,24.166,23.259,22.847,21.932,21.024,18.788,19.235,18.358,17.493,16.125,15.264,15,14.213,14.213,12.728,12.042,12.207,11.662,11.18,11.18,12.083,11.705,10.44,11.402,11.402,11.18,11.045,11.045,11.045,10.05,10,10,10,9,9.055,9.055,8.062,8.246,8.246,7.28,0,0,0,0,0,0,0,0,0,0,0,0
30,29.206,30.48,31.145,29,29.069,26.907,27.803,26.401,25.807,25.807,24.413,23.022,22.472,21.095,19.416,18.028,17.205,16.401,14.213,14.213,12.728,12.042,11.402,10.817,10.817,10.77,9.487,10.198,10,10,10.05,10.05,9.22,10.44,9.849,9.849,9.849,10.296,10.817,10.296,11.402,10,10.63,9.899,10.63,10.63,10,10,10.296,10.296,10.77,0,0,0,0,0,0,0,0,0,0,0,0
27.019,28,26,28.16,25.179,26.173,24.515,25.495,24.739,22.561,22.804,21.84,20.881,20.616,18.974,18.974,18.028,15.811,15.524,14.318,13.342,13.153,12.166,12,12,12.042,10.198,10.44,10.77,9.849,10.296,10.296,9.434,10,9.434,9.22,9.899,9.899,10.63,10,9.22,10,9.434,8.944,9.434,8.944,8.544,8.544,8.246,9.22,9.055,9.055,0,0,0,0,0,0,0,0,0,0,0,0
25.71,25.495,30.364,23.087,24.187,19.026,22.091,22,23.022,21.024,21.095,20.1,19.026,18.028,16.125,16.279,16.031,14.036,14,13,13,12.042,12.042,11.18,11.18,11.402,10.77,11.18,10.296,9.434,10,10.63,10.63,10.63,10.63,10.63,10.63,10,10.817,11.402,10,10.817,10.296,10.296,9.849,9.849,8.944,9.487,9.22,9.22,9.055,9.055,0,0,0,0,0,0,0,0,0,0,0,0
26.42,27.785,27.731,30.806,24.207,26.077,26.87,24.839,23.345,22.672,21.213,21.213,19.105,18.385,17.692,16.971,16.279,14.866,14.213,13.601,13.038,13.038,11.662,11.18,10.77,10.44,10.198,10.05,10,10,10.05,10.198,10.198,10.44,10.44,9.849,9.849,9.849,10.296,10.296,10.296,9.434,9.434,10,8.485,9.22,8.485,8.485,8.602,8.602,8.062,7.616,0,0,0,0,0,0,0,0,0,0,0,0
30.414,30.265,31.145,31.064,30.067,29,28.071,28.071,27.166,26.077,26.077,25.08,24.083,23.087,22.204,21.095,19.105,18.028,17.029,16,15,14.036,13.038,12.166,12.369,10.44,9.849,9.434,9.22,8.485,8.485,8.602,8.602,8.944,8.544,8.246,8.062,8.062,8,9,8,8.062,8.246,8.246,7.616,7.616,8.062,8.062,8.602,8.485,8.485,7.81,0,0,0,0,0,0,0,0,0,0,0,0
28.443,29.275,28.284,29.155,28.071,29.017,28,27,26.019,25.02,25.08,24.083,23.087,22.091,21.024,19.105,19.105,17.029,16,15.033,14.036,14.142,13.038,12.166,11.402,10.44,10.296,9.434,8.602,8.485,7.81,8.602,8.062,7.616,8.544,7.28,8.246,8.062,8.062,8,8,8.062,7.071,7.28,7.28,7.28,7.616,6.708,7.211,7.211,7.071,7.071,0,0,0,0,0,0,0,0,0,0,0,0
33.242,33.242,35.355,34.366,33.734,33.956,32.28,32.573,31.623,30.364,29.732,28.792,26.571,25.632,24.698,24.352,22.472,21.19,19.925,18.974,17.72,16.492,16.279,14.142,13.153,13.038,11,10.05,10.198,9.487,9.849,8.944,8.602,8.602,8.485,8.485,7.81,8.602,8.062,8.062,8.062,7.616,7.616,7.616,6.325,6.083,6.325,5.099,5.099,5,5,4.123,0,0,0,0,0,0,0,0,0,0,0,0
28.46,27.857,30.083,29.547,29.069,29.547,27.295,27.785,26.42,26.077,26.077,24.698,23.854,23.854,21.633,21.633,20.248,19.723,17.493,17.493,16.125,15.652,14.318,13,13,11.705,10.198,10.05,10,10.05,9.055,8.246,8.246,8.246,7.616,8.062,8.062,7.211,7.211,6.403,7.071,7.071,6.403,6.403,6.403,5.831,5.831,4.472,5.385,4.123,4.123,4,0,0,0,0,0,0,0,0,0,0,0,0
23.087,24.352,23.409,24.698,24.597,23.259,25.06,23.324,21.633,21.095,21.633,20.809,20.809,19.416,18.868,18.028,16.643,16.125,16.125,14.765,13.892,13.416,12.083,11.705,11.402,10.44,10.05,10,9,9.055,8.246,8.246,8.544,8.544,8.062,7.616,8.062,8.062,7.81,7.81,7.81,7.071,7.071,7.071,6.403,6.403,6.403,5.831,5.385,6.325,5.385,5.099,0,0,0,0,0,0,0,0,0,0,0,0
26.683,27.203,26.249,27.514,26.571,26.401,26.401,25.495,25.06,24.187,24.187,23.324,21.954,21.954,21.095,19.723,19.723,17.889,17.889,16.553,16.553,15.232,14.866,13.601,13.601,13.342,12.042,12,11,11.045,11.18,11.18,11.18,10.44,10.77,10.77,9.849,10.296,10.296,10,9.434,10,9.22,9.22,8.485,8.485,7.81,8.602,8.062,8.062,8.062,7.616,0,0,0,0,0,0,0,0,0,0,0,0
24.166,25.08,24.698,25.298,25,24.739,24.739,23.537,22.361,22.361,22.204,21.213,20.224,19.235,18.111,18.248,17.263,16.279,15.297,15.297,14.318,13.342,13.601,12.083,11.705,11.18,10.296,10,9.434,9.22,9.22,8.485,9.22,8.602,8.602,8.602,8.062,8.062,8.062,7.616,7.616,7.28,7.28,6.325,7.28,6.083,6.083,5.099,6,5.099,6,6,0,0,0,0,0,0,0,0,0,0,0,0
30.806,32.016,31.241,31.828,31.113,31.145,29.069,28.425,27.203,25.612,25,23.601,22.804,21.401,20,19.209,17.804,15.62,14.866,14.142,13.454,12.806,11.402,11.18,11.18,10.44,10.198,10,10.05,10.198,10.198,10.44,10.77,10.77,11.18,11.662,12.207,11.662,12.207,12.207,12.207,12.806,12.042,11.314,10.63,9.899,10.63,9.22,10,9.434,9.434,8.944,0,0,0,0,0,0,0,0,0,0,0,0
28.071,29.017,29,29.069,28.16,28.443,26.476,26.476,25.71,23.77,23.77,22.136,20.881,19.647,19.647,18.682,17.464,16.279,15.297,14.142,14.142,13.038,12,12.042,10.05,11.18,10.44,10.296,10.296,10,9.899,10.63,10.63,11.402,9.22,10,10.817,11.662,11.18,11.18,10.77,9.849,10.77,9.849,9.487,9.487,9.487,9.055,9.055,8.062,9,8,0,0,0,0,0,0,0,0,0,0,0,0
29.069,30.15,29.275,30.594,29.833,29.12,28.46,28.46,26.571,25.632,25.08,24.166,22.847,21.932,21.024,19.698,18.385,17.088,16.155,16.763,15.524,14.318,13.153,13.038,13.038,12,12.166,11.402,10.77,11.18,11.18,12.53,12.207,12.207,12.042,12.728,12.042,12.042,12.042,12.806,11.402,12.207,12.207,12.207,11.18,11.662,11.18,10.77,10.44,10.44,10.44,10.198,0,0,0,0,0,0,0,0,0,0,0,0
